time,rank,Maps_uid,Maps_number,Players_pid,Players_name
00:44.32,7,AyqY_gZgKVn7xhA8iZ8k5HFe8Qe,-67,57,i
00:48.24,8,AyqY_gZgKVn7xhA8iZ8k5HFe8Qe,-67,4082,iiHugo « т³
00:48.95,9,AyqY_gZgKVn7xhA8iZ8k5HFe8Qe,-67,1950,// fey « т³ //
00:49.09,10,AyqY_gZgKVn7xhA8iZ8k5HFe8Qe,-67,120,мѕι mo
00:11.39,1,8AONJX02NhngJNRXYjiLg_p5zB2,-68,57,i
00:16.40,2,8AONJX02NhngJNRXYjiLg_p5zB2,-68,487,bPlayैērシmsi
00:18.63,3,8AONJX02NhngJNRXYjiLg_p5zB2,-68,3474,๓ไ» βακεδ Δlαsκα « т³
00:20.78,4,8AONJX02NhngJNRXYjiLg_p5zB2,-68,1727,buzzy.
00:20.80,5,8AONJX02NhngJNRXYjiLg_p5zB2,-68,45,сав tekky.
00:21.52,6,8AONJX02NhngJNRXYjiLg_p5zB2,-68,3760,еяаメjewlians_96(real) ๓ไ
00:21.57,7,8AONJX02NhngJNRXYjiLg_p5zB2,-68,401,ғฟ๏.Wirtual
00:22.67,8,8AONJX02NhngJNRXYjiLg_p5zB2,-68,4183,ヅČƏβ/Ļӛ Ǧ工ĝăÑтĒ乌ҨǜҾSσĈίαL
00:23.27,9,8AONJX02NhngJNRXYjiLg_p5zB2,-68,1396,Lemon :) ᄓ boosт³
00:23.99,10,8AONJX02NhngJNRXYjiLg_p5zB2,-68,120,мѕι mo
00:15.21,1,O_tSjH3Xuinuj49GmhOZuMBn7rk,-69,18,ѕκγ | Ζοםωιи
00:15.33,2,O_tSjH3Xuinuj49GmhOZuMBn7rk,-69,209,ツ]  kyafkyafkyafkyafkyafkyafk  [т³
00:16.18,3,O_tSjH3Xuinuj49GmhOZuMBn7rk,-69,860,ӡѻเӄФะ
00:16.55,4,O_tSjH3Xuinuj49GmhOZuMBn7rk,-69,433,Ŀĸя ¬ Buch
00:16.60,5,O_tSjH3Xuinuj49GmhOZuMBn7rk,-69,2873,웃laser웃
00:16.63,6,O_tSjH3Xuinuj49GmhOZuMBn7rk,-69,1627,bLex
00:16.69,7,O_tSjH3Xuinuj49GmhOZuMBn7rk,-69,45,сав tekky.
00:16.81,8,O_tSjH3Xuinuj49GmhOZuMBn7rk,-69,300,Tres « т³
00:16.86,9,O_tSjH3Xuinuj49GmhOZuMBn7rk,-69,1990,brego×
00:17.10,10,O_tSjH3Xuinuj49GmhOZuMBn7rk,-69,835,Ŀĸя ¬Dvorky* ॢ
00:24.95,1,vn2ytgus4UZJSVIO1ywyJoQ_AT5,-70,3704,redank
00:29.12,2,vn2ytgus4UZJSVIO1ywyJoQ_AT5,-70,608,a
00:29.82,3,vn2ytgus4UZJSVIO1ywyJoQ_AT5,-70,2514,shen
00:31.61,4,vn2ytgus4UZJSVIO1ywyJoQ_AT5,-70,512,nexos
00:33.06,5,vn2ytgus4UZJSVIO1ywyJoQ_AT5,-70,1727,buzzy.
00:33.83,6,vn2ytgus4UZJSVIO1ywyJoQ_AT5,-70,1644,ЈН ¬ bMagma « т³
00:34.11,7,vn2ytgus4UZJSVIO1ywyJoQ_AT5,-70,450,ImminentOmelet58
00:34.74,8,vn2ytgus4UZJSVIO1ywyJoQ_AT5,-70,2826,KŘOĄTĘ¬Thicc〢ѕІоώ»ЈŁ
00:34.87,9,vn2ytgus4UZJSVIO1ywyJoQ_AT5,-70,494,kamel
00:34.89,10,vn2ytgus4UZJSVIO1ywyJoQ_AT5,-70,2188,Sileenz
00:11.92,1,TSZgUxrJQQGwBRlVuWVL2H20ff1,-71,397,דс〤 Иα'ĠυυΙ
00:12.27,2,TSZgUxrJQQGwBRlVuWVL2H20ff1,-71,1324,reasᄓnn
00:12.29,3,TSZgUxrJQQGwBRlVuWVL2H20ff1,-71,8322,~़Vוטה ๋:>
00:12.56,4,TSZgUxrJQQGwBRlVuWVL2H20ff1,-71,2114,凹 faiby ?
00:12.65,5,TSZgUxrJQQGwBRlVuWVL2H20ff1,-71,120,мѕι mo
00:12.82,6,TSZgUxrJQQGwBRlVuWVL2H20ff1,-71,3704,redank
00:12.84,7,TSZgUxrJQQGwBRlVuWVL2H20ff1,-71,5506,ZΞpћЯ4モ
00:12.84,8,TSZgUxrJQQGwBRlVuWVL2H20ff1,-71,2448,nonick
00:12.86,9,TSZgUxrJQQGwBRlVuWVL2H20ff1,-71,1001,ЈŁ SÞlîŋt
00:12.90,10,TSZgUxrJQQGwBRlVuWVL2H20ff1,-71,401,ғฟ๏.Wirtual
00:23.93,1,2rQgWXkmTb4ANviQ7OOaFWH1ywb,-72,1977," ғฟ๏, LeG | Plast"
00:23.96,2,2rQgWXkmTb4ANviQ7OOaFWH1ywb,-72,101,Hèिést
00:23.99,3,2rQgWXkmTb4ANviQ7OOaFWH1ywb,-72,608,a
00:24.47,4,2rQgWXkmTb4ANviQ7OOaFWH1ywb,-72,401,ғฟ๏.Wirtual
00:25.15,5,2rQgWXkmTb4ANviQ7OOaFWH1ywb,-72,987,Law¬rowy
00:25.18,6,2rQgWXkmTb4ANviQ7OOaFWH1ywb,-72,3704,redank
00:25.21,7,2rQgWXkmTb4ANviQ7OOaFWH1ywb,-72,4183,ヅČƏβ/Ļӛ Ǧ工ĝăÑтĒ乌ҨǜҾSσĈίαL
00:25.25,8,2rQgWXkmTb4ANviQ7OOaFWH1ywb,-72,1798,byoš
00:25.32,9,2rQgWXkmTb4ANviQ7OOaFWH1ywb,-72,1797,ױρאωєя.т³
00:25.54,10,2rQgWXkmTb4ANviQ7OOaFWH1ywb,-72,1727,buzzy.
00:20.58,1,z_163veljjVoMRU4EzxqQ61ZR6j,-73,336,»ғฟ๏« Ŀιиκ.* Law
00:20.74,2,z_163veljjVoMRU4EzxqQ61ZR6j,-73,4183,ヅČƏβ/Ļӛ Ǧ工ĝăÑтĒ乌ҨǜҾSσĈίαL
00:20.89,3,z_163veljjVoMRU4EzxqQ61ZR6j,-73,608,a
00:20.93,4,z_163veljjVoMRU4EzxqQ61ZR6j,-73,101,Hèिést
00:21.07,5,z_163veljjVoMRU4EzxqQ61ZR6j,-73,120,мѕι mo
00:21.07,6,z_163veljjVoMRU4EzxqQ61ZR6j,-73,512,nexos
00:21.15,7,z_163veljjVoMRU4EzxqQ61ZR6j,-73,144,הѕс¬Ғеяяу | мр
00:21.16,8,z_163veljjVoMRU4EzxqQ61ZR6j,-73,1174,Нтм.Nad!
00:21.17,9,z_163veljjVoMRU4EzxqQ61ZR6j,-73,4252,िα๓² ayeewake ๓ไ
00:21.22,10,z_163veljjVoMRU4EzxqQ61ZR6j,-73,1727,buzzy.
00:31.97,1,vjzW7UbPC8NmDQM7JJqZTZU6a4m,-74,3704,redank
00:36.65,2,vjzW7UbPC8NmDQM7JJqZTZU6a4m,-74,1797,ױρאωєя.т³
00:37.92,3,vjzW7UbPC8NmDQM7JJqZTZU6a4m,-74,1396,Lemon :) ᄓ boosт³
00:40.18,4,vjzW7UbPC8NmDQM7JJqZTZU6a4m,-74,450,ImminentOmelet58
00:40.82,5,vjzW7UbPC8NmDQM7JJqZTZU6a4m,-74,796,Eri
00:42.52,6,vjzW7UbPC8NmDQM7JJqZTZU6a4m,-74,1727,buzzy.
00:43.31,7,vjzW7UbPC8NmDQM7JJqZTZU6a4m,-74,45,сав tekky.
00:43.62,8,vjzW7UbPC8NmDQM7JJqZTZU6a4m,-74,2011,ि७
00:47.83,9,vjzW7UbPC8NmDQM7JJqZTZU6a4m,-74,542,ѕĸγ»МіǤ«ғฟ๏
00:52.36,10,vjzW7UbPC8NmDQM7JJqZTZU6a4m,-74,31,ғฟ๏.ins
00:15.04,1,5mMjqs66kw6QTr0XxyPVmq72IS1,-75,542,ѕĸγ»МіǤ«ғฟ๏
00:15.62,2,5mMjqs66kw6QTr0XxyPVmq72IS1,-75,1127,Acer Spedrun
00:15.67,3,5mMjqs66kw6QTr0XxyPVmq72IS1,-75,336,»ғฟ๏« Ŀιиκ.* Law
00:15.70,4,5mMjqs66kw6QTr0XxyPVmq72IS1,-75,943,ehkla.
00:16.04,5,5mMjqs66kw6QTr0XxyPVmq72IS1,-75,1324,reasᄓnn
00:16.13,6,5mMjqs66kw6QTr0XxyPVmq72IS1,-75,1727,buzzy.
00:20.36,7,5mMjqs66kw6QTr0XxyPVmq72IS1,-75,3704,redank
01:22.40,8,5mMjqs66kw6QTr0XxyPVmq72IS1,-75,450,ImminentOmelet58
01:27.92,9,5mMjqs66kw6QTr0XxyPVmq72IS1,-75,1174,Нтм.Nad!
01:39.45,10,5mMjqs66kw6QTr0XxyPVmq72IS1,-75,2448,nonick
00:12.58,1,lGRp6M0btz9UoMh3XEs3V4txRYg,-76,3704,redank
00:17.21,2,lGRp6M0btz9UoMh3XEs3V4txRYg,-76,1042,×saiphyy×
00:17.44,3,lGRp6M0btz9UoMh3XEs3V4txRYg,-76,1396,Lemon :) ᄓ boosт³
00:17.97,4,lGRp6M0btz9UoMh3XEs3V4txRYg,-76,433,Ŀĸя ¬ Buch
00:21.39,5,lGRp6M0btz9UoMh3XEs3V4txRYg,-76,450,ImminentOmelet58
00:22.00,6,lGRp6M0btz9UoMh3XEs3V4txRYg,-76,542,ѕĸγ»МіǤ«ғฟ๏
00:22.40,7,lGRp6M0btz9UoMh3XEs3V4txRYg,-76,1950,// fey « т³ //
00:22.41,8,lGRp6M0btz9UoMh3XEs3V4txRYg,-76,93,ғฟ๏〢alexx. infector
00:22.59,9,lGRp6M0btz9UoMh3XEs3V4txRYg,-76,238,のดωε
00:22.85,10,lGRp6M0btz9UoMh3XEs3V4txRYg,-76,1600,сав ¬ nellike
00:15.16,1,zIcKlajb11AZ5KDjKEaUWTUhBMj,-77,4183,ヅČƏβ/Ļӛ Ǧ工ĝăÑтĒ乌ҨǜҾSσĈίαL
00:15.19,2,zIcKlajb11AZ5KDjKEaUWTUhBMj,-77,552,Fmc
00:15.55,3,zIcKlajb11AZ5KDjKEaUWTUhBMj,-77,3704,redank
00:15.67,4,zIcKlajb11AZ5KDjKEaUWTUhBMj,-77,608,a
00:15.74,5,zIcKlajb11AZ5KDjKEaUWTUhBMj,-77,1797,ױρאωєя.т³
00:15.83,6,zIcKlajb11AZ5KDjKEaUWTUhBMj,-77,101,Hèिést
00:16.12,7,zIcKlajb11AZ5KDjKEaUWTUhBMj,-77,1727,buzzy.
00:16.15,8,zIcKlajb11AZ5KDjKEaUWTUhBMj,-77,1977," ғฟ๏, LeG | Plast"
00:16.61,9,zIcKlajb11AZ5KDjKEaUWTUhBMj,-77,57,i
00:16.86,10,zIcKlajb11AZ5KDjKEaUWTUhBMj,-77,3165,ғяσैѕѕ
00:23.34,1,NPZVRzge3e4ZE5yRXnZxw2R9Jwk,-78,4183,ヅČƏβ/Ļӛ Ǧ工ĝăÑтĒ乌ҨǜҾSσĈίαL
00:23.50,2,NPZVRzge3e4ZE5yRXnZxw2R9Jwk,-78,1396,Lemon :) ᄓ boosт³
00:23.71,3,NPZVRzge3e4ZE5yRXnZxw2R9Jwk,-78,608,a
00:24.14,4,NPZVRzge3e4ZE5yRXnZxw2R9Jwk,-78,3704,redank
00:24.76,5,NPZVRzge3e4ZE5yRXnZxw2R9Jwk,-78,2243,sauucey
00:25.00,6,NPZVRzge3e4ZE5yRXnZxw2R9Jwk,-78,8407,ңя ױ jarck.
00:25.72,7,NPZVRzge3e4ZE5yRXnZxw2R9Jwk,-78,1174,Нтм.Nad!
00:25.82,8,NPZVRzge3e4ZE5yRXnZxw2R9Jwk,-78,120,мѕι mo
00:25.83,9,NPZVRzge3e4ZE5yRXnZxw2R9Jwk,-78,2826,KŘOĄTĘ¬Thicc〢ѕІоώ»ЈŁ
00:26.04,10,NPZVRzge3e4ZE5yRXnZxw2R9Jwk,-78,487,bPlayैērシmsi
00:09.94,1,oRjbmKj7VWOiAP3KND7Oz1DBRAb,-79,18,ѕκγ | Ζοםωιи
00:10.17,2,oRjbmKj7VWOiAP3KND7Oz1DBRAb,-79,120,мѕι mo
00:10.33,3,oRjbmKj7VWOiAP3KND7Oz1DBRAb,-79,2206,Luukasa123
00:10.35,4,oRjbmKj7VWOiAP3KND7Oz1DBRAb,-79,800,»Ятλ«wally²
00:10.35,5,oRjbmKj7VWOiAP3KND7Oz1DBRAb,-79,552,Fmc
00:10.36,6,oRjbmKj7VWOiAP3KND7Oz1DBRAb,-79,450,ImminentOmelet58
00:10.43,7,oRjbmKj7VWOiAP3KND7Oz1DBRAb,-79,1677,Eddy!
00:10.45,8,oRjbmKj7VWOiAP3KND7Oz1DBRAb,-79,149,Marmerladi
00:10.48,9,oRjbmKj7VWOiAP3KND7Oz1DBRAb,-79,2011,ि७
00:10.48,10,oRjbmKj7VWOiAP3KND7Oz1DBRAb,-79,975,ѕκγ. flex
00:37.05,1,IA4JrD5iMYqZl7TZXeu78j5KAxj,-80,1878,Bambon
00:39.28,2,IA4JrD5iMYqZl7TZXeu78j5KAxj,-80,849,iklu
00:39.83,3,IA4JrD5iMYqZl7TZXeu78j5KAxj,-80,3704,redank
00:42.25,4,IA4JrD5iMYqZl7TZXeu78j5KAxj,-80,1727,buzzy.
00:43.10,5,IA4JrD5iMYqZl7TZXeu78j5KAxj,-80,1396,Lemon :) ᄓ boosт³
00:43.38,6,IA4JrD5iMYqZl7TZXeu78j5KAxj,-80,2146,alecks〢ᄂᄆᄂ« т³
00:43.46,7,IA4JrD5iMYqZl7TZXeu78j5KAxj,-80,3955,Nem #jome
00:43.69,8,IA4JrD5iMYqZl7TZXeu78j5KAxj,-80,542,ѕĸγ»МіǤ«ғฟ๏
00:44.58,9,IA4JrD5iMYqZl7TZXeu78j5KAxj,-80,552,Fmc
00:45.12,10,IA4JrD5iMYqZl7TZXeu78j5KAxj,-80,2748,мѕι dzam мםя
00:12.38,1,3oGwjhnkLe8bnEVAdxMArPsRJT,-81,336,»ғฟ๏« Ŀιиκ.* Law
00:12.51,2,3oGwjhnkLe8bnEVAdxMArPsRJT,-81,825,הѕс ¬ 2KLO «厶ア»
00:12.68,3,3oGwjhnkLe8bnEVAdxMArPsRJT,-81,2514,shen
00:12.68,4,3oGwjhnkLe8bnEVAdxMArPsRJT,-81,2243,sauucey
00:12.70,5,3oGwjhnkLe8bnEVAdxMArPsRJT,-81,620,Spam
00:12.72,6,3oGwjhnkLe8bnEVAdxMArPsRJT,-81,1977," ғฟ๏, LeG | Plast"
00:12.72,7,3oGwjhnkLe8bnEVAdxMArPsRJT,-81,2188,Sileenz
00:12.72,8,3oGwjhnkLe8bnEVAdxMArPsRJT,-81,442,ᄽҒŁγііהǥᄿTe๓קєroя
00:12.72,9,3oGwjhnkLe8bnEVAdxMArPsRJT,-81,6207,мэפаснолк
00:12.73,10,3oGwjhnkLe8bnEVAdxMArPsRJT,-81,353,ғฟ๏.Drarker.Law
00:11.87,1,EiQ5T7IGaEETnUxbqTnSPuARMDg,-82,120,мѕι mo
00:12.17,2,EiQ5T7IGaEETnUxbqTnSPuARMDg,-82,1727,buzzy.
00:12.20,3,EiQ5T7IGaEETnUxbqTnSPuARMDg,-82,1037,¬ ЈŁ〢ChoW «
00:12.20,4,EiQ5T7IGaEETnUxbqTnSPuARMDg,-82,3909,lappen
00:12.25,5,EiQ5T7IGaEETnUxbqTnSPuARMDg,-82,450,ImminentOmelet58
00:12.27,6,EiQ5T7IGaEETnUxbqTnSPuARMDg,-82,943,ehkla.
00:12.31,7,EiQ5T7IGaEETnUxbqTnSPuARMDg,-82,4360,ν๑ท
00:12.42,8,EiQ5T7IGaEETnUxbqTnSPuARMDg,-82,487,bPlayैērシmsi
00:12.54,9,EiQ5T7IGaEETnUxbqTnSPuARMDg,-82,3453,िα๓² ҂ ぬEC! « т³
00:12.59,10,EiQ5T7IGaEETnUxbqTnSPuARMDg,-82,1324,reasᄓnn
00:23.95,1,KgoDspLb42CWCqKrM6cP1Ew8sr7,-83,3704,redank
00:26.54,2,KgoDspLb42CWCqKrM6cP1Ew8sr7,-83,120,мѕι mo
00:28.77,3,KgoDspLb42CWCqKrM6cP1Ew8sr7,-83,1727,buzzy.
00:29.58,4,KgoDspLb42CWCqKrM6cP1Ew8sr7,-83,57,i
00:30.96,5,KgoDspLb42CWCqKrM6cP1Ew8sr7,-83,3760,еяаメjewlians_96(real) ๓ไ
00:31.24,6,KgoDspLb42CWCqKrM6cP1Ew8sr7,-83,655,мѕι¬δαġ॓ġ॔.мםя
00:31.33,7,KgoDspLb42CWCqKrM6cP1Ew8sr7,-83,300,Tres « т³
00:31.35,8,KgoDspLb42CWCqKrM6cP1Ew8sr7,-83,401,ғฟ๏.Wirtual
00:31.86,9,KgoDspLb42CWCqKrM6cP1Ew8sr7,-83,1396,Lemon :) ᄓ boosт³
00:31.93,10,KgoDspLb42CWCqKrM6cP1Ew8sr7,-83,1065,¬ ЈŁ〢Ғоैявγ «
00:18.30,1,1cyXN1KCzxpOpjd0MhZxBIPcood,-84,3955,Nem #jome
00:18.83,2,1cyXN1KCzxpOpjd0MhZxBIPcood,-84,6207,мэפаснолк
00:19.04,3,1cyXN1KCzxpOpjd0MhZxBIPcood,-84,1559,zach
00:19.32,4,1cyXN1KCzxpOpjd0MhZxBIPcood,-84,101,Hèिést
00:19.79,5,1cyXN1KCzxpOpjd0MhZxBIPcood,-84,6673,ңя ױ adriaalv
00:19.88,6,1cyXN1KCzxpOpjd0MhZxBIPcood,-84,552,Fmc
00:19.90,7,1cyXN1KCzxpOpjd0MhZxBIPcood,-84,436,helvete
00:19.97,8,1cyXN1KCzxpOpjd0MhZxBIPcood,-84,1324,reasᄓnn
00:20.15,9,1cyXN1KCzxpOpjd0MhZxBIPcood,-84,1797,ױρאωєя.т³
00:20.19,10,1cyXN1KCzxpOpjd0MhZxBIPcood,-84,5498,िα๓ »aleckslolol〤ρเהĸ
00:36.64,1,elAOoYwlpwDXi2IYu2KMdM0Lczk,-85,3955,Nem #jome
00:37.26,2,elAOoYwlpwDXi2IYu2KMdM0Lczk,-85,450,ImminentOmelet58
00:40.26,3,elAOoYwlpwDXi2IYu2KMdM0Lczk,-85,487,bPlayैērシmsi
00:42.43,4,elAOoYwlpwDXi2IYu2KMdM0Lczk,-85,120,мѕι mo
00:42.77,5,elAOoYwlpwDXi2IYu2KMdM0Lczk,-85,4183,ヅČƏβ/Ļӛ Ǧ工ĝăÑтĒ乌ҨǜҾSσĈίαL
00:46.72,6,elAOoYwlpwDXi2IYu2KMdM0Lczk,-85,149,Marmerladi
00:46.73,7,elAOoYwlpwDXi2IYu2KMdM0Lczk,-85,1798,byoš
00:47.44,8,elAOoYwlpwDXi2IYu2KMdM0Lczk,-85,401,ғฟ๏.Wirtual
00:47.82,9,elAOoYwlpwDXi2IYu2KMdM0Lczk,-85,5070,deis
00:49.12,10,elAOoYwlpwDXi2IYu2KMdM0Lczk,-85,1727,buzzy.
00:10.21,1,NrvzQ2UkQa_4yDLSS5j2KMcCW10,-86,40,єосױנ๏κεг〆
00:10.22,2,NrvzQ2UkQa_4yDLSS5j2KMcCW10,-86,336,»ғฟ๏« Ŀιиκ.* Law
00:10.23,3,NrvzQ2UkQa_4yDLSS5j2KMcCW10,-86,2919,r4' « т³
00:10.24,4,NrvzQ2UkQa_4yDLSS5j2KMcCW10,-86,43,ѕκy²oumol_«_т³
00:10.25,5,NrvzQ2UkQa_4yDLSS5j2KMcCW10,-86,907,τєяα.
00:10.26,6,NrvzQ2UkQa_4yDLSS5j2KMcCW10,-86,620,Spam
00:10.26,7,NrvzQ2UkQa_4yDLSS5j2KMcCW10,-86,5070,deis
00:10.28,8,NrvzQ2UkQa_4yDLSS5j2KMcCW10,-86,83,»єос.СΙем.сав
00:10.29,9,NrvzQ2UkQa_4yDLSS5j2KMcCW10,-86,7517,Bor
00:10.32,10,NrvzQ2UkQa_4yDLSS5j2KMcCW10,-86,889,Ғαмоυѕ.Poufi॰сав
00:14.40,1,aAKJga5VrXKpvdqgRRovdta0Bg7,-87,4183,ヅČƏβ/Ļӛ Ǧ工ĝăÑтĒ乌ҨǜҾSσĈίαL
00:14.46,2,aAKJga5VrXKpvdqgRRovdta0Bg7,-87,7581,Kares
00:14.55,3,aAKJga5VrXKpvdqgRRovdta0Bg7,-87,2206,Luukasa123
00:14.57,4,aAKJga5VrXKpvdqgRRovdta0Bg7,-87,1727,buzzy.
00:14.71,5,aAKJga5VrXKpvdqgRRovdta0Bg7,-87,353,ғฟ๏.Drarker.Law
00:14.71,6,aAKJga5VrXKpvdqgRRovdta0Bg7,-87,336,»ғฟ๏« Ŀιиκ.* Law
00:14.83,7,aAKJga5VrXKpvdqgRRovdta0Bg7,-87,3704,redank
00:14.84,8,aAKJga5VrXKpvdqgRRovdta0Bg7,-87,943,ehkla.
00:14.84,9,aAKJga5VrXKpvdqgRRovdta0Bg7,-87,1627,bLex
00:14.90,10,aAKJga5VrXKpvdqgRRovdta0Bg7,-87,1977," ғฟ๏, LeG | Plast"
00:13.60,1,XpWiwxocnHQI63rtPKRIFus6y2d,-88,5463,pastagrows
00:13.88,2,XpWiwxocnHQI63rtPKRIFus6y2d,-88,433,Ŀĸя ¬ Buch
00:14.13,3,XpWiwxocnHQI63rtPKRIFus6y2d,-88,1600,сав ¬ nellike
00:14.35,4,XpWiwxocnHQI63rtPKRIFus6y2d,-88,93,ғฟ๏〢alexx. infector
00:14.43,5,XpWiwxocnHQI63rtPKRIFus6y2d,-88,7517,Bor
00:14.94,6,XpWiwxocnHQI63rtPKRIFus6y2d,-88,512,nexos
00:14.99,7,XpWiwxocnHQI63rtPKRIFus6y2d,-88,3165,ғяσैѕѕ
00:15.01,8,XpWiwxocnHQI63rtPKRIFus6y2d,-88,3704,redank
00:15.21,9,XpWiwxocnHQI63rtPKRIFus6y2d,-88,1677,Eddy!
00:15.56,10,XpWiwxocnHQI63rtPKRIFus6y2d,-88,1396,Lemon :) ᄓ boosт³
00:47.17,1,q34c5PiE5Q4t0umUvlzR5wUozG6,-89,2826,KŘOĄTĘ¬Thicc〢ѕІоώ»ЈŁ
01:07.79,2,q34c5PiE5Q4t0umUvlzR5wUozG6,-89,2894,michalo
01:09.37,3,q34c5PiE5Q4t0umUvlzR5wUozG6,-89,3704,redank
01:09.93,4,q34c5PiE5Q4t0umUvlzR5wUozG6,-89,4183,ヅČƏβ/Ļӛ Ǧ工ĝăÑтĒ乌ҨǜҾSσĈίαL
01:11.35,5,q34c5PiE5Q4t0umUvlzR5wUozG6,-89,238,のดωε
01:13.45,6,q34c5PiE5Q4t0umUvlzR5wUozG6,-89,433,Ŀĸя ¬ Buch
01:14.55,7,q34c5PiE5Q4t0umUvlzR5wUozG6,-89,1950,// fey « т³ //
01:17.05,8,q34c5PiE5Q4t0umUvlzR5wUozG6,-89,1396,Lemon :) ᄓ boosт³
01:24.15,9,q34c5PiE5Q4t0umUvlzR5wUozG6,-89,4082,iiHugo « т³
01:25.67,10,q34c5PiE5Q4t0umUvlzR5wUozG6,-89,2114,凹 faiby ?
00:24.33,1,7DCtOpar7Ka07i6plDXFz0WirSe,-90,4183,ヅČƏβ/Ļӛ Ǧ工ĝăÑтĒ乌ҨǜҾSσĈίαL
00:24.80,2,7DCtOpar7Ka07i6plDXFz0WirSe,-90,7517,Bor
00:25.22,3,7DCtOpar7Ka07i6plDXFz0WirSe,-90,3704,redank
00:25.34,4,7DCtOpar7Ka07i6plDXFz0WirSe,-90,2114,凹 faiby ?
00:26.57,5,7DCtOpar7Ka07i6plDXFz0WirSe,-90,608,a
00:26.65,6,7DCtOpar7Ka07i6plDXFz0WirSe,-90,3165,ғяσैѕѕ
00:27.75,7,7DCtOpar7Ka07i6plDXFz0WirSe,-90,5274,VictorPro123
00:27.99,8,7DCtOpar7Ka07i6plDXFz0WirSe,-90,1677,Eddy!
00:28.07,9,7DCtOpar7Ka07i6plDXFz0WirSe,-90,943,ehkla.
00:28.24,10,7DCtOpar7Ka07i6plDXFz0WirSe,-90,2873,웃laser웃
00:04.89,1,ALRfgC8AsFSMRY7KSOe4NRqC7Da,-91,5463,pastagrows
00:05.96,2,ALRfgC8AsFSMRY7KSOe4NRqC7Da,-91,336,»ғฟ๏« Ŀιиκ.* Law
00:06.26,3,ALRfgC8AsFSMRY7KSOe4NRqC7Da,-91,1127,Acer Spedrun
00:06.42,4,ALRfgC8AsFSMRY7KSOe4NRqC7Da,-91,608,a
00:06.61,5,ALRfgC8AsFSMRY7KSOe4NRqC7Da,-91,43,ѕκy²oumol_«_т³
00:06.63,6,ALRfgC8AsFSMRY7KSOe4NRqC7Da,-91,450,ImminentOmelet58
00:06.70,7,ALRfgC8AsFSMRY7KSOe4NRqC7Da,-91,3165,ғяσैѕѕ
00:06.86,8,ALRfgC8AsFSMRY7KSOe4NRqC7Da,-91,1008,Viski
00:06.87,9,ALRfgC8AsFSMRY7KSOe4NRqC7Da,-91,3023,ooFneses
00:06.92,10,ALRfgC8AsFSMRY7KSOe4NRqC7Da,-91,1025,arthy.
00:20.44,1,wFXzYR95d0wE9kvKP8Js1MNy9fk,-92,4183,ヅČƏβ/Ļӛ Ǧ工ĝăÑтĒ乌ҨǜҾSσĈίαL
00:20.81,2,wFXzYR95d0wE9kvKP8Js1MNy9fk,-92,608,a
00:21.26,3,wFXzYR95d0wE9kvKP8Js1MNy9fk,-92,5274,VictorPro123
00:22.32,4,wFXzYR95d0wE9kvKP8Js1MNy9fk,-92,1798,byoš
00:23.43,5,wFXzYR95d0wE9kvKP8Js1MNy9fk,-92,2826,KŘOĄTĘ¬Thicc〢ѕІоώ»ЈŁ
00:25.00,6,wFXzYR95d0wE9kvKP8Js1MNy9fk,-92,1727,buzzy.
00:25.39,7,wFXzYR95d0wE9kvKP8Js1MNy9fk,-92,943,ehkla.
00:25.50,8,wFXzYR95d0wE9kvKP8Js1MNy9fk,-92,3704,redank
00:25.95,9,wFXzYR95d0wE9kvKP8Js1MNy9fk,-92,2448,nonick
00:28.20,10,wFXzYR95d0wE9kvKP8Js1MNy9fk,-92,4082,iiHugo « т³
00:19.68,1,Nxodx8xcnTO4q2NFEwJYTCHBwr9,-93,1727,buzzy.
00:19.77,2,Nxodx8xcnTO4q2NFEwJYTCHBwr9,-93,1798,byoš
00:20.17,3,Nxodx8xcnTO4q2NFEwJYTCHBwr9,-93,1078,FALCON
00:20.60,4,Nxodx8xcnTO4q2NFEwJYTCHBwr9,-93,120,мѕι mo
00:20.79,5,Nxodx8xcnTO4q2NFEwJYTCHBwr9,-93,512,nexos
00:20.95,6,Nxodx8xcnTO4q2NFEwJYTCHBwr9,-93,811,Gawr Gura
00:21.25,7,Nxodx8xcnTO4q2NFEwJYTCHBwr9,-93,2826,KŘOĄTĘ¬Thicc〢ѕІоώ»ЈŁ
00:21.42,8,Nxodx8xcnTO4q2NFEwJYTCHBwr9,-93,2206,Luukasa123
00:21.74,9,Nxodx8xcnTO4q2NFEwJYTCHBwr9,-93,8407,ңя ױ jarck.
00:21.84,10,Nxodx8xcnTO4q2NFEwJYTCHBwr9,-93,1174,Нтм.Nad!
00:16.72,1,OzWFsy2kmfAKfyPOZaS5YmXXYMl,-94,336,»ғฟ๏« Ŀιиκ.* Law
00:17.91,2,OzWFsy2kmfAKfyPOZaS5YmXXYMl,-94,5274,VictorPro123
00:18.86,3,OzWFsy2kmfAKfyPOZaS5YmXXYMl,-94,608,a
00:20.48,4,OzWFsy2kmfAKfyPOZaS5YmXXYMl,-94,120,мѕι mo
00:21.14,5,OzWFsy2kmfAKfyPOZaS5YmXXYMl,-94,16,reden°ॆ८॒°ॅlevon
00:21.74,6,OzWFsy2kmfAKfyPOZaS5YmXXYMl,-94,1950,// fey « т³ //
